amount,hour,accountAge,velocity,fraud
57219,3,739,2,1
61813,14,899,3,1
66089,10,838,1,1
76302,5,405,2,0
14956,14,475,4,0
25383,1,513,2,0
42954,7,318,1,0
10418,20,368,3,0
8618,0,894,4,0
7415,4,33,4,0
1129,20,212,2,0
2766,3,385,3,0
86185,6,935,1,0
86063,5,988,4,1
62507,10,69,2,1
86807,15,393,1,1
37399,8,481,5,1
6500,22,386,2,0
82588,0,10,5,1
34097,5,801,1,0
73965,18,404,4,1
52392,13,459,1,1
18692,18,80,2,0
46183,16,583,1,0
78366,6,774,5,1
20269,3,966,4,0
34395,2,273,4,1
56088,8,282,1,1
51875,13,224,1,1
78443,0,263,4,1
70558,22,425,2,0
63834,9,660,4,1
36689,12,338,1,0
12159,5,751,1,0
5301,18,446,5,0
6702,4,573,5,1
12753,23,285,4,1
10837,0,87,1,0
84928,9,572,4,1
84638,1,514,4,1
84452,10,756,3,0
10049,23,717,5,0
49993,12,390,5,1
20479,3,876,1,0
73740,15,422,3,1
79603,4,139,2,0
9844,5,4,3,0
5340,15,631,4,0
18893,19,255,4,0
34279,17,574,1,0
46406,0,572,2,0
43824,23,610,4,0
50541,6,240,3,0
54061,9,165,2,1
14715,12,75,5,0
91888,6,46,5,1
73108,19,260,4,1
17213,9,512,2,0
25061,16,620,2,0
43558,3,610,4,0
1095,6,105,2,0
64129,13,325,2,0
44672,10,772,3,0
13388,7,976,5,1
57803,0,752,5,1
976,0,686,1,0
74424,7,81,1,1
48594,13,281,1,0
86472,13,209,1,0
6793,18,976,2,0
11507,2,772,5,1
37136,4,883,2,0
73243,9,125,1,0
24383,0,835,3,0
48824,19,734,5,1
74061,7,326,3,1
54886,7,518,1,0
10408,10,292,3,0
36218,14,323,3,0
6966,9,319,1,0
34671,21,317,5,0
28956,13,492,4,1
75946,7,743,2,0
78423,23,508,4,1
79014,23,114,4,1
17074,13,996,1,1
88900,13,13,1,0
8690,6,746,2,0
88856,4,447,3,0
43250,3,7,2,0
94873,19,776,5,1
27232,11,636,4,0
67005,4,949,5,1
38134,13,303,4,1
17239,14,733,3,0
95489,23,699,4,1
43041,1,14,2,0
846,19,336,4,0
20536,4,206,5,0
58487,3,906,4,1
55608,9,969,1,1
92839,13,745,3,1
75919,2,671,5,1
18234,20,928,4,0
18595,7,960,2,0
25817,15,932,3,0
78058,13,967,1,0
75546,3,386,3,1
42281,19,842,1,0
70562,13,922,5,0
43859,23,137,5,1
54983,17,416,4,1
6765,14,841,3,0
37505,2,846,1,0
47235,6,49,2,0
74269,16,324,2,1
17729,9,556,1,0
33119,7,318,3,0
53957,3,889,1,1
86862,23,726,1,1
16355,14,415,2,0
33653,13,845,3,0
92114,7,167,5,1
50515,4,248,3,1
43631,8,626,3,0
93171,23,536,3,0
54949,10,857,1,0
85260,16,395,3,1
44981,2,382,3,0
5211,0,567,2,0
35804,22,241,3,0
90238,1,540,5,1
13397,5,684,2,0
30868,18,928,1,0
84635,12,654,3,1
69812,1,909,1,0
76645,5,395,5,1
51258,13,718,3,1
6445,4,45,5,1
32285,21,347,2,0
85630,21,90,4,1
98634,14,878,3,0
40712,23,410,3,0
234,2,970,4,0
25266,22,706,3,0
94453,19,77,3,0
90464,7,770,1,0
83195,18,246,3,1
44111,10,678,2,0
29850,3,156,5,1
4477,19,724,1,0
71969,9,493,4,1
79331,11,881,5,1
6114,13,423,3,0
80424,15,527,1,1
33810,18,975,2,0
31084,12,21,4,0
35403,9,78,2,0
43131,6,848,3,0
68385,8,329,1,0
33739,1,319,5,1
23317,21,355,4,1
42490,17,425,2,0
74429,22,247,1,0
92984,2,333,5,1
12966,0,906,1,0
70607,11,386,3,0
86443,11,386,4,1
39319,18,236,4,1
91492,8,389,5,1
35699,22,435,1,0
50244,20,748,4,1
92761,0,472,5,1
25952,1,383,2,0
61269,19,404,2,0
63232,7,20,1,0
59212,19,587,5,1
33316,9,173,4,1
45715,4,996,2,0
84630,22,793,4,1
30961,8,894,3,0
91370,4,86,2,1
87971,4,504,5,1
70406,1,335,3,1
46556,14,692,4,1
46617,22,170,3,0
97213,0,676,1,0
46347,21,127,4,1
52604,17,567,4,1
92822,6,622,5,1
50176,1,548,1,1
24398,4,645,4,0
17151,20,427,5,1
30777,15,281,2,0
29425,0,388,3,0
7949,9,431,2,0
40105,0,356,1,0
43243,1,504,2,0
97135,3,326,1,0
22920,20,840,4,1
1651,20,785,1,0
47413,5,184,3,0
39057,20,516,2,0
52189,14,881,2,1
94573,18,35,1,1
47978,11,297,4,0
24115,13,149,1,0
30919,20,749,3,0
97964,5,352,2,0
25993,1,237,3,1
12596,20,703,2,0
40936,2,238,4,0
37786,7,522,3,0
17552,9,936,4,1
18616,15,574,1,0
30073,5,329,1,0
34433,22,194,2,0
59128,22,453,1,0
90066,7,534,5,1
95969,4,647,3,1
35305,5,127,2,0
1885,7,729,2,0
41864,15,306,4,1
17858,2,832,5,1
6635,1,64,1,0
71586,1,916,5,1
52979,1,883,1,1
57108,18,898,1,0
95597,12,733,3,0
36713,6,469,3,0
68440,3,54,3,0
74772,10,626,4,1
78311,2,834,1,1
77966,9,360,2,1
69065,13,658,5,1
22334,0,667,4,1
89098,5,408,5,1
22531,6,140,4,1
83497,16,291,5,1
80428,20,87,5,1
43804,2,31,2,0
21617,7,77,4,0
91612,6,224,3,0
66153,5,997,2,0
33992,13,40,2,0
96716,7,697,1,0
83113,7,973,3,0
38758,2,448,4,0
49269,1,819,5,1
81530,7,618,4,1
84001,13,665,2,1
36182,18,385,2,0
80459,20,966,4,1
94428,20,398,3,0
1228,2,955,2,0
89904,10,426,5,1
69373,1,822,3,0
16456,6,476,1,0
93863,5,522,2,0
27251,6,109,3,0
21528,15,77,2,0
66994,15,925,4,1
21619,8,865,1,0
59946,5,105,3,0
13060,1,38,3,0
24812,20,390,1,0
17605,18,402,4,1
14651,20,321,5,0
93344,22,35,3,1
63584,17,831,5,1
43270,6,23,2,0
66712,18,309,5,1
35136,14,153,4,0
70524,8,587,2,0
55076,3,400,2,0
94507,23,989,2,1
94083,22,500,1,1
52372,3,843,5,1
46327,22,716,3,0
44069,8,272,1,0
83708,8,613,4,1
61712,1,206,5,1
84096,14,915,2,1
87265,19,796,2,0
89371,19,119,4,1
73348,4,602,4,1
57646,4,408,2,0
41900,23,322,1,0
81360,10,139,3,0
28228,6,678,3,0
28899,5,742,2,0
26368,4,408,1,0
57205,14,866,4,1
19025,11,777,3,0
89730,8,283,3,0
69177,23,306,4,1
8664,20,58,2,0
85570,7,138,4,1
49272,1,774,4,1
85553,13,51,2,0
7146,9,34,2,0
55912,14,741,3,1
71574,12,245,3,0
61614,8,540,5,1
82904,12,79,1,0
14239,3,752,4,0
34325,0,180,5,0
29205,11,29,2,0
6387,22,294,2,0
16600,22,688,5,0
54726,23,951,5,1
83161,3,420,4,1
79263,8,511,5,1
51395,20,185,2,0
6061,0,929,5,0
30803,16,736,5,1
24872,14,651,3,0
31801,23,355,4,0
10518,12,481,5,0
94577,1,808,2,1
86663,7,91,2,0
62236,13,415,2,1
79709,17,163,2,0
41880,22,459,1,0
34603,20,87,3,0
7954,20,704,3,0
58331,14,951,4,1
75377,10,808,4,1
52638,9,571,1,1
98803,4,934,1,0
7977,0,583,3,0
1310,23,987,5,0
90026,17,405,2,1
41569,14,828,4,0
27882,12,434,2,0
14162,17,674,1,0
69345,6,523,2,0
37435,22,265,2,0
93006,6,213,3,0
26059,10,292,1,0
78623,18,343,1,1
96169,9,182,3,0
28117,8,666,4,0
35893,22,891,1,0
46755,12,118,4,1
80694,0,868,3,1
86420,8,892,1,1
21218,3,508,4,0
26153,16,460,4,1
80080,8,21,2,1
30962,0,556,1,0
61653,16,30,2,1
98492,23,91,3,0
67732,5,235,2,0
83143,18,548,1,0
89521,21,606,1,1
86461,19,948,5,1
57978,19,741,1,0
85859,13,564,3,0
46447,23,828,1,0
84165,22,890,2,1
40426,16,343,4,1
11750,9,321,1,0
83436,18,621,2,0
82517,10,124,4,1
57455,18,155,2,1
36833,13,875,5,1
89223,13,29,1,1
2779,15,647,3,0
56869,1,350,3,0
23810,9,433,1,0
68152,11,40,5,1
81799,10,226,1,0
76391,16,154,2,1
45966,10,640,1,0
34345,2,514,2,0
40951,8,941,3,0
5394,5,83,5,1
48936,6,70,2,0
33514,18,549,1,0
80649,23,221,5,1
83154,17,431,4,1
63067,21,133,5,1
78404,16,932,4,1
561,4,617,4,0
87682,2,207,1,1
10640,3,442,2,0
54873,19,99,1,1
84005,2,190,2,1
27260,14,843,4,1
35238,2,355,1,0
63644,21,260,4,1
63706,1,151,1,0
93319,3,179,5,1
85345,5,314,1,0
9670,5,722,2,0
26490,4,191,4,0
22574,17,479,4,1
56798,9,408,4,1
99386,8,632,2,1
73123,16,439,1,0
29243,13,779,1,0
26248,22,392,3,0
41349,3,307,3,0
46430,21,228,3,0
83717,8,992,4,1
89601,5,131,4,1
155,16,202,5,0
32198,8,291,2,0
44467,15,390,5,1
80917,2,738,2,0
62800,6,798,3,1
60909,6,53,2,1
80216,11,848,1,1
46810,21,9,5,0
18008,14,596,4,0
90968,1,682,1,1
78461,11,784,2,1
5120,15,528,5,1
33425,1,581,2,0
22063,4,764,2,0
27543,9,591,1,0
50359,4,727,2,0
85130,19,644,5,1
82030,16,228,5,1
53780,9,444,4,1
23506,0,556,3,0
96343,6,944,2,1
19763,12,109,5,0
21514,5,102,4,1
87384,19,378,5,1
77372,1,831,3,0
70629,12,323,1,1
39343,18,509,3,0
16376,4,713,5,0
26119,12,549,2,0
59466,3,589,5,1
61329,5,463,3,0
19980,11,208,2,0
33951,7,525,3,0
12991,17,851,2,0
94849,8,223,3,0
23548,22,203,4,1
5894,2,888,5,0
12486,21,6,2,0
44993,20,701,1,0
99099,7,51,3,0
89654,16,403,1,0
55852,13,875,2,0
25955,0,806,5,1
99803,14,905,1,0
33762,13,79,2,0
1556,9,967,2,0
45512,18,401,5,0
6691,21,772,3,0
56020,19,435,3,0
12631,9,475,4,0
73209,21,34,5,1
50921,8,91,5,0
51981,12,925,1,1
71721,5,629,2,1
11128,16,873,2,0
87497,16,177,3,1
92912,15,557,2,1
29946,13,92,3,0
46853,7,402,3,0
97666,3,335,2,0
18173,20,498,3,0
26895,13,807,5,1
82456,22,820,5,1
7724,10,880,5,1
67963,8,842,2,0
17993,23,656,3,0
28719,19,580,1,0
10609,4,765,5,0
93131,1,146,4,1
22447,1,478,5,1
11026,8,488,5,0
51675,12,631,4,1
72578,21,905,3,1
38037,19,441,1,0
42963,10,995,1,0
31577,5,781,3,0
56963,21,749,3,1
63490,10,667,1,1
36471,12,550,5,1
38789,9,891,2,0
53737,11,60,5,1
13085,8,655,4,1
82212,14,627,2,0
81558,13,44,4,1
5393,7,22,5,0
60827,8,345,4,1
88241,1,515,2,1
94568,3,63,3,0
58044,13,141,1,1
77385,9,646,3,1
71419,1,853,4,1
32711,20,946,5,0
36894,8,224,5,0
76833,13,191,1,1
84210,23,745,4,0
62367,6,262,1,0
68955,20,746,3,1
79515,7,440,2,0
9524,16,938,3,0
94322,13,941,2,0
77697,2,294,1,0
90960,3,590,2,0
4128,12,806,1,0
81872,17,317,1,0
93777,18,451,1,0
40234,22,690,4,1
37197,15,166,2,0
90009,3,247,3,0
36323,12,866,2,0
11113,9,473,3,0
9949,0,817,2,0
13975,11,679,1,0
74739,9,19,5,1
40256,15,279,2,0
24685,20,884,5,0
19714,5,806,1,0
85009,16,371,1,0
36723,22,822,1,0
53390,14,417,4,0
61317,16,261,1,0
77736,0,291,4,1
47590,19,738,5,1
94115,3,114,4,1
86145,17,518,2,0
61423,10,515,2,0
41685,14,476,2,0
75472,16,359,3,0
83527,22,541,3,0
67660,11,132,1,0
23110,20,703,2,1
73417,15,91,2,0
12581,1,460,2,0
18845,4,551,4,0
28893,17,696,4,1
37962,20,716,1,0
41442,9,377,3,0
55000,15,451,1,0
82706,0,324,3,0
33059,13,394,1,0
58816,0,981,3,1
67354,22,764,3,1
87692,22,864,2,1
98239,6,825,5,1
68654,21,597,4,1
22940,14,92,5,1
31880,18,256,3,0
4070,17,24,4,0
52288,11,531,1,1
56429,18,236,2,1
61048,6,490,1,1
96642,14,196,1,0
37036,17,642,2,0
62514,5,302,1,0
9889,12,711,5,0
53212,1,122,2,0
36294,22,624,5,1
69223,22,355,1,0
8779,9,108,3,0
70973,0,732,5,1
84453,20,762,4,1
52311,23,730,1,1
54725,4,74,4,1
12521,13,923,3,0
90016,19,365,1,0
22430,20,962,2,0
37327,12,287,1,0
97550,14,821,4,1
96948,15,403,4,1
96184,15,754,3,0
48864,3,665,4,0
72470,14,600,1,0
37061,12,83,4,0
29203,16,971,2,0
35896,1,66,3,0
94718,6,559,5,1
9498,23,380,2,0
64974,4,184,4,1
82871,1,263,5,1
52825,2,912,2,1
23602,22,28,3,0
31770,16,962,4,1
79836,0,783,4,1
68142,22,768,1,0
84687,0,568,5,1
77818,14,30,3,0
11997,16,442,2,0
74190,15,479,5,1
42391,12,935,5,1
85042,17,284,5,1
42653,3,851,3,0
73784,17,774,4,1
89533,5,424,5,1
77365,9,978,5,0
5946,16,370,3,0
62991,22,578,2,1
14073,10,792,2,0
76525,2,667,4,1
37712,5,734,3,0
25472,4,394,2,0
15974,12,443,4,0
16914,20,361,2,0
43824,0,56,3,0
7812,13,333,2,0
37796,0,744,4,0
2725,21,994,1,0
68041,16,711,1,1
77900,18,753,4,1
74487,19,204,2,0
76317,6,682,1,1
42696,8,435,3,0
12695,23,825,4,0
80012,1,80,3,0
34043,8,220,3,0
83673,16,867,4,1
72510,2,181,4,1
85166,3,429,3,1
84113,5,630,1,1
70081,11,128,1,0
41017,21,750,1,0
30307,13,129,3,0
90463,22,207,2,1
60287,6,412,5,1
34799,21,449,1,0
80102,2,960,3,1
42672,10,836,3,0
43748,2,323,3,0
99621,23,852,4,1
18094,15,903,4,0
47132,21,212,2,0
40324,12,355,4,1
70337,14,63,5,1
56530,22,761,2,0
38252,15,141,2,0
93707,9,58,5,1
56244,0,767,2,0
58087,14,629,4,1
93497,6,686,2,0
61181,14,143,4,1
96025,6,833,3,0
90245,2,95,3,1
32648,10,964,5,0
9293,18,662,1,0
96175,8,457,5,1
24777,12,461,2,0
61597,20,875,3,0
61958,13,660,3,1
59705,20,967,3,1
6627,14,627,2,0
44318,4,632,5,1
27385,15,982,4,1
59890,4,92,3,0
20452,12,749,2,0
66400,19,287,2,0
67134,7,937,3,1
98138,11,130,1,1
19906,9,237,4,0
29883,23,587,2,0
59696,13,178,1,1
44443,15,646,1,0
49557,10,676,5,0
44840,21,957,1,1
12379,20,380,2,0
40408,1,979,1,0
57053,5,404,2,0
94417,15,535,5,1
83222,9,823,4,1
16857,18,955,4,1
86702,11,186,2,0
85718,9,707,2,1
2414,17,604,4,1
34509,10,472,1,0
53367,10,747,1,0
10973,15,489,4,0
85183,10,383,3,1
39577,1,619,2,0
27950,4,60,3,0
37742,17,917,2,0
35421,1,741,3,0
74577,2,795,2,1
99912,2,753,3,0
96907,16,102,5,1
56592,23,148,3,1
91430,0,464,5,1
56429,21,7,5,1
87068,19,427,2,1
2001,23,227,3,0
76057,23,350,2,0
61727,8,851,5,1
42836,11,18,1,0
48941,18,537,1,0
4292,8,112,3,0
47407,17,750,1,0
64989,2,442,3,0
78944,22,496,2,1
44616,9,338,2,0
2593,21,738,1,0
83643,20,164,5,1
71944,18,247,3,0
73838,13,844,2,1
68754,21,517,3,1
46697,5,896,5,1
19141,6,470,2,0
54747,19,867,4,1
51836,22,480,4,1
57735,12,665,4,1
98355,22,778,2,1
82255,14,707,5,1
62227,19,842,5,1
65947,17,938,2,1
25001,6,549,1,0
12342,18,214,3,0
27352,6,508,1,0
2159,9,400,5,0
63377,2,57,3,1
62568,16,396,1,1
7006,3,587,3,0
60074,17,24,1,1
49265,8,269,5,1
37285,13,627,1,0
9365,18,58,5,0
37253,21,390,3,0
91466,22,344,2,0
78388,10,824,2,1
29636,17,716,1,0
66957,13,877,2,1
39576,18,451,1,0
22688,5,876,1,0
97186,8,357,3,0
77142,6,851,1,1
54944,3,50,5,1
3540,15,905,5,0
29239,18,151,3,0
84873,3,59,5,1
74556,0,150,3,0
33105,13,274,3,0
44784,2,355,1,0
97423,14,228,3,0
20303,14,650,4,1
42356,5,522,2,0
35339,14,732,5,0
65476,4,788,4,1
45489,8,514,3,0
21914,9,172,1,0
86084,1,122,1,1
6200,17,669,5,1
82279,17,314,4,1
95612,11,66,3,1
14622,3,679,1,0
15359,14,786,1,0
94814,4,329,5,1
96314,22,150,4,1
15492,7,221,5,1
46796,14,485,2,0
63792,14,561,4,1
42938,19,20,3,0
32769,20,876,1,0
15092,8,596,5,0
7265,17,770,3,0
22934,21,57,5,0
81839,1,97,4,1
48664,6,417,3,0
23411,1,772,4,0
43808,15,201,2,0
60537,20,422,1,0
40963,10,634,3,0
33215,21,523,1,0
64247,16,381,2,1
73004,9,697,3,1
82057,6,70,3,0
80739,8,885,5,1
33316,13,972,2,0
83472,21,437,3,0
55414,3,54,3,0
63550,12,241,5,1
84522,15,494,2,0
69730,8,552,5,1
79721,14,431,5,1
63154,19,721,4,1
70359,5,234,1,1
3805,5,855,4,1
56443,19,535,4,1
19738,7,818,1,0
86769,14,650,1,0
4813,9,840,1,0
43904,13,952,3,0
3242,2,430,3,0
73654,7,651,2,0
86314,3,91,4,1
52601,15,744,5,1
74064,15,985,3,0
89467,3,40,3,1
78345,11,641,2,0
6514,10,810,2,0
40656,2,465,5,1
65393,17,609,2,0
29286,17,493,5,1
30603,23,998,3,0
19927,20,146,3,0
36580,21,878,1,0
48933,7,674,2,0
85358,3,809,5,1
22841,5,626,5,0
27349,3,158,1,0
68109,19,380,5,1
48449,8,73,1,0
35459,16,618,2,0
43223,8,597,2,0
50741,2,451,2,0
40584,20,343,3,0
64295,21,17,5,1
24175,17,609,3,0
68456,12,526,2,1
37178,18,815,1,0
89808,12,693,3,1
2337,2,810,1,0
44660,3,532,2,0
62549,19,169,5,1
93437,0,378,3,0
43651,2,756,1,0
11272,5,87,3,0
61701,0,841,4,1
28932,7,346,1,0
71981,17,656,4,1
43876,5,695,2,0
80600,20,391,4,0
74274,12,728,2,1
57976,18,749,5,0
83526,13,427,4,1
72502,7,848,2,0
96243,20,505,4,1
86850,9,748,4,1
295,21,758,3,0
51476,9,316,5,1
28947,4,11,3,0
72888,3,401,2,0
26645,0,443,1,0
5260,15,35,3,0
59392,3,633,5,1
4311,7,792,5,0
55647,18,698,3,1
27843,6,984,4,1
61838,17,288,5,1
73353,15,439,5,1
7477,1,628,2,0
96380,1,572,2,0
74719,0,503,5,1
74399,7,521,2,1
84620,14,250,4,1
85812,7,105,4,1
22502,16,850,1,0
83176,10,697,5,1
63887,18,707,5,1
46831,18,544,2,1
97928,12,595,5,1
2275,0,197,4,0
95048,16,811,1,1
28418,19,48,5,1
304,6,495,3,0
5801,22,339,2,0
44128,17,709,2,0
55902,23,574,2,0
77049,10,413,4,1
52216,6,590,3,0
38328,7,46,1,0
633,4,768,4,0
83993,14,595,5,1
71339,19,487,1,1
93103,17,289,3,0
44387,9,153,4,0
97321,19,448,3,0
75397,4,54,5,1
31500,13,77,5,0
91760,20,274,3,0
5458,21,77,4,0
77512,17,480,3,0
95248,2,51,2,0
30690,6,981,2,0
2638,5,64,3,0
45126,4,805,4,1
43200,16,500,1,0
20710,22,811,5,1
75615,6,334,2,0
12942,2,220,5,1
56421,9,701,4,1
2190,20,553,2,0
67600,9,342,2,0
58141,6,281,4,1
55049,15,834,1,0
65314,8,235,1,0
63325,12,577,3,0
19448,10,406,2,0
21772,0,503,4,0
77497,23,493,2,1
94996,2,488,1,1
45507,3,185,1,0
46544,2,811,5,1
73435,15,283,5,1
17637,3,949,1,0
71234,17,993,2,1
44361,6,638,3,0
35095,17,334,3,0
46370,23,159,3,0
325,20,255,2,0
41257,9,76,4,0
10202,14,155,2,0
55219,3,38,1,1
8322,8,81,5,1
65506,1,894,4,1
79429,8,307,4,1
73431,22,146,1,1
51857,12,527,5,1
28333,5,908,1,0
14795,5,469,2,0
1405,23,999,4,0
67995,16,873,4,1
45553,16,140,1,0
25915,20,84,2,0
46581,19,872,2,0
96518,11,409,2,1
57903,8,854,1,1
60036,15,582,1,0
36635,0,610,1,0
51641,4,533,1,0
19374,0,765,5,0
6453,9,806,5,0
66314,21,307,4,1
61108,4,31,2,0
28419,4,445,1,1
88080,13,452,3,1
71703,4,24,2,1
56112,17,581,3,1
75478,6,655,5,1
39257,5,598,1,0
74052,13,500,4,1
95251,9,201,2,1
17156,9,317,2,0
18402,7,436,4,0
17719,21,548,1,0
22509,5,515,4,1
40609,22,978,5,1
54447,21,747,2,0
24053,12,788,4,0
70654,20,158,3,1
69768,18,995,4,1
97458,3,582,5,1
4473,8,848,4,1
12145,17,60,3,0
650,4,224,5,0
35295,4,781,2,0
46556,15,67,5,0
17489,9,524,4,1
30638,11,673,2,0
98801,17,816,4,1
96182,20,92,3,0
90170,13,402,4,1
3925,17,326,2,0
47244,2,65,3,0
21253,4,811,5,0
78062,17,351,3,0
53263,19,858,2,1
51070,16,8,4,1
55194,20,439,2,0
37719,6,289,2,0
48183,14,214,2,0
94284,18,322,5,1
1060,2,54,5,0
37147,21,76,3,0
35759,3,502,4,1
59190,5,936,3,0
75377,22,437,4,1
72077,23,257,1,0
36636,4,256,2,0
22681,12,990,5,0
17277,2,447,5,1
69964,14,934,3,0
52272,18,157,2,0
85019,1,529,5,1
44421,14,665,4,1
87406,5,868,5,1
10240,11,611,1,0
46350,18,582,4,1
14746,8,558,5,0
89652,18,119,5,1
8876,0,420,2,0
46094,6,815,3,0
23805,18,395,1,0
51765,1,185,4,1
81677,16,215,4,1
79338,1,578,3,0
86473,4,656,2,1
95314,15,376,5,1
43003,16,921,4,1
22640,18,509,5,1
60137,0,326,1,1
55068,3,534,2,0
19679,16,603,5,0
26009,12,651,1,0
90068,12,530,4,1
30133,18,893,3,0
80740,14,458,1,1
16511,13,819,1,0
93124,8,471,5,1
84590,15,697,4,1
75491,14,672,3,1
69703,0,418,3,1
34850,12,361,3,0
49041,14,626,1,0
93887,8,635,4,1
33938,10,457,1,0
62318,7,845,3,1
36866,3,468,1,0
83128,18,68,2,1
51789,1,557,5,1
42697,11,526,1,0
45601,12,224,2,0
77569,6,668,2,0
49283,4,936,2,0
82171,3,70,3,1
4772,20,126,5,0
7659,1,449,4,0
36960,22,788,1,0
25474,5,383,1,0
76046,5,338,5,1
54881,15,190,2,0
98904,8,293,1,1
44934,6,15,1,0
35938,13,309,5,1
54482,4,993,4,1
2490,7,560,2,0
39679,18,348,4,1
90222,5,616,2,0
75936,9,117,5,1
22993,19,106,3,0
61772,15,461,5,1
79677,17,910,2,0
80996,16,39,3,1
48416,20,44,5,0
63659,15,891,4,1
50639,18,306,4,1
42514,12,952,2,0
39178,15,782,2,0
18241,17,92,5,1
11509,17,154,2,0
19026,14,394,5,1
51663,4,742,3,0
10405,10,346,3,0
97737,7,339,3,0
81391,21,433,5,0
98430,2,293,5,1
5042,23,649,3,0
10800,7,509,5,1
32962,21,873,4,0
45223,15,87,1,0
17324,2,207,1,0
80915,6,376,3,0
43363,0,195,5,1
83384,4,77,1,0
56592,4,313,3,1
81865,11,479,3,1
44632,8,144,4,1
23679,12,579,3,0
92705,3,832,4,1
6017,9,797,4,1
80321,10,125,2,1
71424,9,78,1,0
13119,20,237,3,0
45195,12,128,2,0
85134,10,236,4,1
54748,13,135,5,1
49996,3,872,4,1
48868,21,110,1,0
99661,1,33,1,1
17999,7,631,3,0
1975,2,750,4,0
72292,16,188,4,1
55085,4,533,1,0
30786,12,579,2,0
52209,9,853,4,1
64578,8,657,4,1
49618,14,184,2,0
21351,4,692,3,0
25369,1,295,1,0
93955,10,659,3,1
96619,17,991,5,1
958,15,362,5,1
76449,10,255,2,0
17524,8,29,3,0
25967,8,733,5,1
21258,4,9,5,0
4472,12,5,4,0
75875,13,372,1,0
12424,18,182,1,0
40958,16,272,3,0
90496,4,163,2,0
32248,15,393,4,1
35135,0,600,1,0
4403,0,904,1,0
54151,4,954,4,1
76440,11,315,5,1
47471,7,808,5,0
99855,20,261,2,1
11767,5,748,5,1
47932,3,331,5,0
50136,0,383,4,1
70574,12,535,4,1
76246,6,618,3,1
49491,21,72,3,0
41430,4,925,2,0
28918,11,963,1,0
77869,8,429,5,0
36934,22,820,3,0
38447,21,440,1,0
35582,7,530,1,0
52202,11,71,2,1
15779,2,276,3,0
2735,4,387,3,0
75086,16,404,2,1
61340,18,804,4,1
76314,22,24,3,1
74174,21,591,4,1
6251,9,753,5,1
63428,11,908,1,0
34546,9,596,1,0
56777,8,963,1,1
83844,13,249,2,0
47527,0,570,1,0
65703,11,867,3,1
64805,12,793,1,1
55430,12,997,1,1
91969,15,578,2,1
15042,11,825,3,0
4518,17,844,4,0
47462,5,595,2,0
88201,18,205,1,1
45427,17,267,5,0
86543,2,950,3,1
87231,22,218,3,1
44376,3,263,4,0
52131,21,452,1,1
29700,18,396,5,1
10063,2,1000,5,1
2661,5,72,1,0
8383,17,539,4,0
47695,4,274,5,0
75025,16,239,5,1
39818,11,293,5,0
85108,16,584,1,0
20510,10,962,1,0
32821,18,90,5,0
52084,4,711,2,1
23195,10,459,2,0
15977,16,76,2,0
63837,12,749,4,1
51514,22,796,5,0
73250,23,186,3,0
2007,1,426,1,0
37645,21,181,2,0
4483,4,739,2,0
47367,13,946,4,1
49178,3,772,3,0
74166,7,400,2,0
64360,21,214,3,0
94699,16,179,3,0
57947,14,242,4,1
14737,5,373,5,0
32812,13,931,1,0
33325,6,961,1,0
93423,19,622,3,1
49406,2,526,4,0
83552,23,908,4,1
69390,3,935,2,1
19487,16,889,5,0
84472,22,81,4,1
63065,18,512,3,1
26017,10,21,2,0
97348,1,682,4,1
14177,1,822,2,0
19439,8,881,4,0
16770,13,117,5,0
45098,20,103,5,0
60357,8,896,5,1
94494,18,989,1,1
52776,19,384,1,0
88169,22,161,4,1
54411,13,510,5,1
14312,20,451,3,0
65486,21,324,5,1
78052,10,104,1,1
53259,17,559,5,1
81198,4,811,4,1
74404,8,241,1,0
57408,2,945,4,1
19172,12,89,1,0
49068,9,272,3,0
31899,11,347,4,1
49658,6,516,1,0
78538,0,305,5,1
16496,13,849,2,0
72658,9,222,4,1
96152,20,273,5,1
85352,14,472,1,1
35072,15,387,3,0
3587,21,968,4,1
15034,23,172,5,0
98682,17,222,2,1
28568,21,276,4,1
84379,0,500,5,1
25664,12,851,3,0
21859,1,425,5,1
16498,17,763,5,0
20949,9,456,1,0
24351,8,654,4,0
11414,22,652,2,0
71690,7,511,2,1
81930,19,41,5,1
32144,18,894,3,0
38929,0,769,2,0
2907,7,697,4,1
94511,13,814,2,1
87644,7,7,3,0
84882,15,202,3,1
53798,14,405,2,0
80825,16,885,4,1
63247,12,741,4,1
73280,6,888,5,1
10554,20,139,3,0
69450,19,947,1,1
47290,2,272,4,0
62479,10,221,3,1
97729,2,532,3,1
20203,4,330,4,1
14801,2,358,2,0
75290,22,286,2,1
77001,12,391,5,1
9277,3,251,2,0
48550,3,524,4,0
7446,18,818,3,0
66302,7,747,4,1
82006,2,119,3,1
65719,23,571,3,1
49040,20,176,2,0
65274,15,617,5,1
19818,16,901,3,0
9522,1,436,4,1
39063,9,981,5,0
72995,15,313,1,1
66612,0,542,1,1
39989,20,892,3,0
5927,12,706,3,0
53841,21,477,1,1
73381,9,735,1,1
85033,14,56,4,0
42217,9,532,1,0
51731,21,565,2,1
57891,10,542,3,1
75656,9,787,2,1
16130,10,142,4,1
66001,11,200,5,1
30079,23,327,1,0
98923,7,234,2,1
82608,13,928,5,1
55218,3,71,3,1
94612,23,691,4,1
29724,9,12,5,1
